7/6/2013,GBP,0.671107159,0.671107159
7/7/2013,INR,60.24500275,1
7/7/2013,EUR,0.779485007,0.779485007
7/7/2013,GBP,0.671107159,0.671107159
7/8/2013,INR,60.76357282,1
7/8/2013,EUR,0.777450375,0.777450375
7/8/2013,GBP,0.669729854,0.669729854
7/9/2013,INR,60.12529922,1
7/9/2013,EUR,0.782820018,0.782820018
7/9/2013,GBP,0.674068226,0.674068226
7/10/2013,INR,59.8249642,1
7/10/2013,EUR,0.778587891,0.778587891
7/10/2013,GBP,0.669671478,0.669671478
7/11/2013,INR,59.83447943,1
7/11/2013,EUR,0.766458823,0.766458823
7/11/2013,GBP,0.661232485,0.661232485
7/12/2013,INR,59.63499288,1
7/12/2013,EUR,0.766567291,0.766567291
7/12/2013,GBP,0.662103996,0.662103996
7/13/2013,INR,59.88399887,1
7/13/2013,EUR,0.76521,0.76521
7/13/2013,GBP,0.662163952,0.662163952
7/14/2013,INR,59.89149857,1
7/14/2013,EUR,0.76521,0.76521
7/14/2013,GBP,0.662163952,0.662163952
7/15/2013,INR,60.0363262,1
7/15/2013,EUR,0.766993537,0.766993537
7/15/2013,GBP,0.662979561,0.662979561
7/16/2013,INR,59.26226659,1
7/16/2013,EUR,0.760972759,0.760972759
7/16/2013,GBP,0.661413279,0.661413279
7/17/2013,INR,59.34885321,1
7/17/2013,EUR,0.763789575,0.763789575
7/17/2013,GBP,0.658766437,0.658766437
7/18/2013,INR,59.63192131,1
7/18/2013,EUR,0.764612831,0.764612831
7/18/2013,GBP,0.658213988,0.658213988
7/19/2013,INR,59.35848619,1
7/19/2013,EUR,0.760934453,0.760934453
7/19/2013,GBP,0.655352705,0.655352705
7/20/2013,INR,59.38999939,1
7/20/2013,EUR,0.761045,0.761045
7/20/2013,GBP,0.654685914,0.654685914
7/21/2013,INR,59.39499995,1
7/21/2013,EUR,0.761045,0.761045
7/21/2013,GBP,0.654685914,0.654685914
7/22/2013,INR,59.72549619,1
7/22/2013,EUR,0.757861654,0.757861654
7/22/2013,GBP,0.65081671,0.65081671
7/23/2013,INR,59.65905648,1
7/23/2013,EUR,0.756876165,0.756876165
7/23/2013,GBP,0.651160493,0.651160493
7/24/2013,INR,59.1446022,1
7/24/2013,EUR,0.756019376,0.756019376
7/24/2013,GBP,0.650840436,0.650840436
7/25/2013,INR,59.03517327,1
7/25/2013,EUR,0.755795312,0.755795312
7/25/2013,GBP,0.652274654,0.652274654
7/26/2013,INR,59.18395021,1
7/26/2013,EUR,0.754111448,0.754111448
7/26/2013,GBP,0.650789201,0.650789201
7/27/2013,INR,59.0379982,1
7/27/2013,EUR,0.75301,0.75301
7/27/2013,GBP,0.650099953,0.650099953
7/28/2013,INR,59.04550171,1
7/28/2013,EUR,0.75301,0.75301
7/28/2013,GBP,0.650068257,0.650068257
7/29/2013,INR,59.37574316,1
7/29/2013,EUR,0.754142601,0.754142601
7/29/2013,GBP,0.651351448,0.651351448
7/30/2013,INR,60.79591553,1
7/30/2013,EUR,0.753886604,0.753886604
7/30/2013,GBP,0.656089341,0.656089341
7/31/2013,INR,60.53126561,1
7/31/2013,EUR,0.752892205,0.752892205
7/31/2013,GBP,0.658918458,0.658918458
8/1/2013,INR,60.45741388,1
8/1/2013,EUR,0.75661871,0.75661871
8/1/2013,GBP,0.66050112,0.66050112
8/2/2013,INR,61.10242315,1
8/2/2013,EUR,0.753635351,0.753635351
8/2/2013,GBP,0.654745814,0.654745814
8/3/2013,INR,61.09799957,1
8/3/2013,EUR,0.75305,0.75305
8/3/2013,GBP,0.654150586,0.654150586
8/4/2013,INR,61.09800197,1
8/4/2013,EUR,0.753049974,0.753049974
8/4/2013,GBP,0.654150586,0.654150586
8/5/2013,INR,60.88337171,1
8/5/2013,EUR,0.754388783,0.754388783
8/5/2013,GBP,0.651692221,0.651692221
8/6/2013,INR,60.81378929,1
8/6/2013,EUR,0.75203925,0.75203925
8/6/2013,GBP,0.650730088,0.650730088
8/7/2013,INR,61.30247987,1
8/7/2013,EUR,0.750258816,0.750258816
8/7/2013,GBP,0.644520416,0.644520416
8/8/2013,INR,60.72826104,1
8/8/2013,EUR,0.746732568,0.746732568
8/8/2013,GBP,0.642961599,0.642961599
8/9/2013,INR,60.67955398,1
