Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
20-Apr-23,SERVOTECH,54.6,57.45,-0.0509,0.0342,0.0343,0.6553
20-Apr-23,SESHAPAPER,258.3,262,-0.0142,0.0282,0.0281,0.5368
20-Apr-23,SETCO,7.35,7.25,0.0137,0.0347,0.0346,0.661
20-Apr-23,SETF10GILT,212.48,211.86,0.0029,0.0062,0.0062,0.1185
20-Apr-23,SETFGOLD,52.91,52.48,0.0082,0.0079,0.0079,0.1509
20-Apr-23,SETFNIF50,182.49,182.35,0.0008,0.009,0.0089,0.17
20-Apr-23,SETFNIFBK,423.71,422.26,0.0034,0.012,0.0119,0.2273
20-Apr-23,SETFNN50,403.72,403.8,-0.0002,0.0108,0.0108,0.2063
20-Apr-23,SEYAIND,17.05,16.8,0.0148,0.0295,0.0295,0.5636
20-Apr-23,SFL,1065.65,1057.5,0.0077,0.019,0.019,0.363
20-Apr-23,SGETL,10,10,0,0,0,0
20-Apr-23,SGIL,123.8,124.5,-0.0056,0.0287,0.0286,0.5464
20-Apr-23,SGL,14.85,14.65,0.0136,0.0343,0.0342,0.6534
20-Apr-23,SHAHALLOYS,49.95,51.3,-0.0267,0.0366,0.0365,0.6973
20-Apr-23,SHAILY,1002.4,1013.5,-0.011,0.0231,0.023,0.4394
20-Apr-23,SHAKTIPUMP,445.55,437.05,0.0193,0.0272,0.0272,0.5197
20-Apr-23,SHALBY,149.35,147.7,0.0111,0.026,0.0259,0.4948
20-Apr-23,SHALPAINTS,149.3,148.7,0.004,0.0257,0.0257,0.491
20-Apr-23,SHANKARA,629.5,636.45,-0.011,0.0261,0.026,0.4967
20-Apr-23,SHANTI,15.65,15.3,0.0226,0.0323,0.0322,0.6152
20-Apr-23,SHANTIGEAR,351,352.4,-0.004,0.0287,0.0287,0.5483
20-Apr-23,SHARDACROP,453.75,457.1,-0.0074,0.031,0.0309,0.5903
20-Apr-23,SHARDAMOTR,623.9,627.55,-0.0058,0.0268,0.0267,0.5101
20-Apr-23,SHAREINDIA,1218.1,1210.5,0.0063,0.024,0.0239,0.4566
20-Apr-23,SHARIABEES,381.6,383.01,-0.0037,0.011,0.011,0.2102
20-Apr-23,SHEMAROO,123.2,121.55,0.0135,0.0352,0.0351,0.6706
20-Apr-23,SHILPAMED,255.55,256.9,-0.0053,0.0303,0.0302,0.577
20-Apr-23,SHINEWELL,7.5,7.5,0,0,0,0
20-Apr-23,SHIVALIK,795.9,790.45,0.0069,0.0224,0.0223,0.426
20-Apr-23,SHIVAMAUTO,25.5,25.1,0.0158,0.0313,0.0313,0.598
20-Apr-23,SHIVAMILLS,87.7,73.1,0.1821,0.035,0.0373,0.7126
20-Apr-23,SHIVATEX,124.15,122.4,0.0142,0.0344,0.0344,0.6572
20-Apr-23,SHK,113.15,110.95,0.0196,0.025,0.0249,0.4757
20-Apr-23,SHOPERSTOP,624.95,592.1,0.054,0.0237,0.024,0.4585
20-Apr-23,SHRADHA,49.85,47.85,0.0409,0.0397,0.0397,0.7585
20-Apr-23,SHRADHAIND,26.15,26.15,0,0.0621,0.062,1.1845
20-Apr-23,SHREDIGCEM,69,70.25,-0.018,0.0229,0.0229,0.4375
20-Apr-23,SHREECEM,24254.75,24759.55,-0.0206,0.018,0.018,0.3439
20-Apr-23,SHREEPUSHK,165.95,162.45,0.0213,0.0294,0.0294,0.5617
20-Apr-23,SHREERAMA,10.6,10.1,0.0483,0.0354,0.0355,0.6782
20-Apr-23,SHREEVIJAY,10,10,0,0,0,0
20-Apr-23,SHREMINVIT,114,114,0,0.0059,0.0059,0.1127
20-Apr-23,SHRENIK,1.15,1.1,0.0445,0.0404,0.0404,0.7718
20-Apr-23,SHREYANIND,156.75,158.95,-0.0139,0.0313,0.0313,0.598
20-Apr-23,SHREYANS,10,10,0,0,0,0
20-Apr-23,SHREYAS,304.7,301.45,0.0107,0.0338,0.0337,0.6438
20-Apr-23,SHRIPISTON,1120.65,1131.9,-0.01,0.0248,0.0247,0.4719
20-Apr-23,SHRIRAMFIN,1339.3,1366.45,-0.0201,0.0226,0.0226,0.4318
20-Apr-23,SHRIRAMPPS,65.25,65.35,-0.0015,0.0224,0.0223,0.426
20-Apr-23,SHYAMCENT,17.85,17.75,0.0056,0.0314,0.0314,0.5999
20-Apr-23,SHYAMMETL,310.45,301.4,0.0296,0.0183,0.0184,0.3515
20-Apr-23,SHYAMTEL,8.85,8.45,0.0463,0.0755,0.0754,1.4405
20-Apr-23,SIEMENS,3271.25,3261.75,0.0029,0.0161,0.016,0.3057
20-Apr-23,SIGACHI,246.85,246.2,0.0026,0.023,0.023,0.4394
20-Apr-23,SIGIND,35.05,35.5,-0.0128,0.032,0.032,0.6114
20-Apr-23,SIKKO,85.25,86.55,-0.0151,0.0368,0.0367,0.7012
20-Apr-23,SIL,28.6,28.8,-0.007,0.0313,0.0312,0.5961
20-Apr-23,SILGO,17.7,17,0.0404,0.0317,0.0317,0.6056
20-Apr-23,SILINV,301.15,301.55,-0.0013,0.029,0.0289,0.5521
20-Apr-23,SILLYMONKS,18.35,17.65,0.0389,0.0378,0.0378,0.7222
20-Apr-23,SILVER,76.79,75.64,0.0151,0.0122,0.0122,0.2331
20-Apr-23,SILVERBEES,74.57,73,0.0213,0.0124,0.0125,0.2388
20-Apr-23,SILVERETF,84.1,75.81,0.1038,0,0.0073,0.1395
20-Apr-23,SILVERTUC,353.1,342.4,0.0308,0.0183,0.0184,0.3515
20-Apr-23,SIMBHALS,25.1,25.6,-0.0197,0.0383,0.0382,0.7298
20-Apr-23,SIMPLEXINF,36.85,37,-0.0041,0.0414,0.0413,0.789
20-Apr-23,SINTERCOM,100.6,101.4,-0.0079,0.0201,0.02,0.3821
20-Apr-23,SIRCA,587.5,599.15,-0.0196,0.0113,0.0113,0.2159
20-Apr-23,SIS,375.55,376.35,-0.0021,0.0185,0.0185,0.3534
20-Apr-23,SITAL,75,75,0,0.0004,0.0004,0.0076
20-Apr-23,SITINET,1.15,1.2,-0.0426,0.0456,0.0456,0.8712
20-Apr-23,SIYSIL,475.95,477.8,-0.0039,0.0291,0.029,0.554
20-Apr-23,SJS,407.05,409.95,-0.0071,0.0205,0.0205,0.3917
20-Apr-23,SJVN,33.2,33,0.006,0.0188,0.0188,0.3592
20-Apr-23,SKFINDIA,4191.2,4152.25,0.0093,0.0175,0.0175,0.3343
20-Apr-23,SKIPPER,102.3,101.25,0.0103,0.0356,0.0355,0.6782
20-Apr-23,SKMEGGPROD,145.7,147.5,-0.0123,0.0339,0.0338,0.6457
20-Apr-23,SKYGOLD,342.85,342.95,-0.0003,0.0295,0.0295,0.5636
20-Apr-23,SKYLINE,8.95,8.95,0,0,0,0
20-Apr-23,SKYWEB,10,10,0,0,0,0
20-Apr-23,SLESHA,10,10,0,0,0,0
20-Apr-23,SMARTLINK,148.1,149,-0.0061,0.0315,0.0315,0.6018
20-Apr-23,SMCGLOBAL,74.65,74.75,-0.0013,0.0157,0.0156,0.298
20-Apr-23,SMCSL,23,23,0,0,0,0
20-Apr-23,SMLISUZU,994.9,899.95,0.1003,0.0324,0.033,0.6305
20-Apr-23,SMLT,175.25,176.85,-0.0091,0.0306,0.0306,0.5846
20-Apr-23,SMMIL,2.25,2.25,0,0,0,0
20-Apr-23,SMSLIFE,559.7,541.75,0.0326,0.026,0.026,0.4967
20-Apr-23,SMSPHARMA,82.25,76.6,0.0712,0.0276,0.028,0.5349
20-Apr-23,SNOWMAN,34.35,33.4,0.028,0.0264,0.0264,0.5044
20-Apr-23,SNSLAB,10,10,0,0,0,0
20-Apr-23,SNSPL,10,10,0,0,0,0
20-Apr-23,SOBHA,462.65,461.8,0.0018,0.0277,0.0276,0.5273
20-Apr-23,SOFTTECH,162.45,156.9,0.0348,0.0288,0.0289,0.5521
20-Apr-23,SOLARA,370.1,373.65,-0.0095,0.0301,0.0301,0.5751
20-Apr-23,SOLARINDS,3758.15,3844.7,-0.0228,0.0209,0.021,0.4012
20-Apr-23,SOMANYCERA,523,518.1,0.0094,0.0213,0.0213,0.4069
20-Apr-23,SOMATEX,23.25,24.65,-0.0585,0.0392,0.0393,0.7508
20-Apr-23,SOMICONVEY,47.3,47.35,-0.0011,0.0362,0.0361,0.6897
20-Apr-23,SONACOMS,477.65,464.75,0.0274,0.0233,0.0233,0.4451
20-Apr-23,SONAMCLOCK,39.95,39.25,0.0177,0.027,0.027,0.5158
20-Apr-23,SONATSOFTW,813.95,825.45,-0.014,0.0246,0.0246,0.47
20-Apr-23,SOPHIA,9.7,9.7,0,0.0004,0.0004,0.0076
20-Apr-23,SOTL,278.25,280.2,-0.007,0.0239,0.0239,0.4566
20-Apr-23,SOUTHBANK,15.5,15.6,-0.0064,0.0302,0.0301,0.5751
20-Apr-23,SOUTHWEST,131.45,138.75,-0.054,0.0343,0.0345,0.6591
20-Apr-23,SPAL,344.55,339.2,0.0156,0.0286,0.0286,0.5464
20-Apr-23,SPANDANA,581.8,574.35,0.0129,0.0302,0.0302,0.577
20-Apr-23,SPANGLE,10,10,0,0,0,0
20-Apr-23,SPARC,194.8,194.95,-0.0008,0.0303,0.0302,0.577
20-Apr-23,SPCENET,16.9,17,-0.0059,0.0321,0.032,0.6114
20-Apr-23,SPECIALITY,231.35,217.15,0.0633,0.0341,0.0343,0.6553
20-Apr-23,SPENCERS,57.95,57.75,0.0035,0.0273,0.0273,0.5216
20-Apr-23,SPENTEX,1.25,1.3,-0.0392,0.0471,0.0471,0.8998
20-Apr-23,SPIC,63.75,64.75,-0.0156,0.0367,0.0367,0.7012
20-Apr-23,SPICEJET,32.3,32.3,0,0.0273,0.0272,0.5197
20-Apr-23,SPLIL,66.2,66.25,-0.0008,0.0401,0.04,0.7642
20-Apr-23,SPLPETRO,376.55,375.4,0.0031,0.0163,0.0163,0.3114
20-Apr-23,SPMLINFRA,28.85,27.55,0.0461,0.0376,0.0376,0.7183
20-Apr-23,SPORTKING,651.35,650.35,0.0015,0.0219,0.0218,0.4165
20-Apr-23,SREEL,200.5,186.6,0.0718,0.025,0.0254,0.4853
20-Apr-23,SRF,2472.8,2470.45,0.001,0.019,0.0189,0.3611
20-Apr-23,SRHHYPOLTD,500.7,512.05,-0.0224,0.0351,0.035,0.6687
20-Apr-23,SRINARAYAN,10,10,0,0,0,0
20-Apr-23,SRPL,47.2,49.15,-0.0405,0.0351,0.0352,0.6725
20-Apr-23,SSWL,161.8,161.9,-0.0006,0.0236,0.0236,0.4509
20-Apr-23,STAR,313,309.45,0.0114,0.0253,0.0253,0.4834
20-Apr-23,STARCEMENT,112.55,113.1,-0.0049,0.0201,0.0201,0.384
20-Apr-23,STARHEALTH,595.3,594.55,0.0013,0.0213,0.0212,0.405
20-Apr-23,STARPAPER,162.95,162.25,0.0043,0.024,0.024,0.4585
20-Apr-23,STARTECK,107.7,111.9,-0.0383,0.0258,0.0258,0.4929
20-Apr-23,STCINDIA,73.75,74.6,-0.0115,0.0317,0.0316,0.6037
20-Apr-23,STCL,9.25,9.25,0,0,0,0
20-Apr-23,STEADFAST,14.9,14.9,0,0,0,0
20-Apr-23,STEELCAS,476.3,478.2,-0.004,0.0251,0.0251,0.4795
20-Apr-23,STEELCITY,62.6,62.85,-0.004,0.025,0.025,0.4776
20-Apr-23,STEELXIND,16.45,16.45,0,0.0316,0.0315,0.6018
20-Apr-23,STEL,142,141.2,0.0056,0.0304,0.0303,0.5789
20-Apr-23,STERTOOLS,417.6,403.3,0.0348,0.0351,0.0351,0.6706
20-Apr-23,STLTECH,158.25,158,0.0016,0.0263,0.0262,0.5006
20-Apr-23,STOVEKRAFT,378.55,382.15,-0.0095,0.0257,0.0257,0.491
20-Apr-23,STYLAMIND,1101.4,1081.95,0.0178,0.0242,0.0242,0.4623
20-Apr-23,STYRENIX,795.3,798.55,-0.0041,0.024,0.024,0.4585
20-Apr-23,SUBEXLTD,32.05,31.9,0.0047,0.0344,0.0343,0.6553
20-Apr-23,SUBROS,304.25,305.65,-0.0046,0.021,0.0209,0.3993
20-Apr-23,SUDARSCHEM,410.5,416.4,-0.0143,0.0214,0.0214,0.4088
20-Apr-23,SUKHJITS,394.4,390.7,0.0094,0.0125,0.0125,0.2388
20-Apr-23,SULA,387,383.35,0.0095,0.0179,0.0179,0.342
20-Apr-23,SUMEETINDS,3.3,3.3,0,0.0392,0.0391,0.747
20-Apr-23,SUMICHEM,427.05,425.85,0.0028,0.0205,0.0204,0.3897
20-Apr-23,SUMIT,34.3,32.9,0.0417,0.0357,0.0357,0.682
20-Apr-23,SUMMITSEC,605.15,605.2,-0.0001,0.0234,0.0233,0.4451
20-Apr-23,SUNCLAYLTD,3927,3896.05,0.0079,0.0234,0.0233,0.4451
20-Apr-23,SUNDARAM,2.4,2.4,0,0.035,0.035,0.6687
20-Apr-23,SUNDARMFIN,2320.2,2294.95,0.0109,0.0162,0.0162,0.3095
20-Apr-23,SUNDARMHLD,84.55,83.55,0.0119,0.0212,0.0211,0.4031
20-Apr-23,SUNDRMBRAK,336.35,333.55,0.0084,0.0241,0.0241,0.4604
20-Apr-23,SUNDRMFAST,1025.2,1025.55,-0.0003,0.0175,0.0174,0.3324
20-Apr-23,SUNFIN,16.25,16.25,0,0,0,0
20-Apr-23,SUNFLAG,150.4,147.85,0.0171,0.0338,0.0337,0.6438
20-Apr-23,SUNPHARMA,987.75,995.5,-0.0078,0.0135,0.0134,0.256
20-Apr-23,SUNTECK,298.75,302.1,-0.0112,0.0236,0.0236,0.4509
20-Apr-23,SUNTV,416.9,420.1,-0.0076,0.0189,0.0189,0.3611
20-Apr-23,SUPERHOUSE,274,234.95,0.1538,0.0338,0.0354,0.6763
20-Apr-23,SUPERSPIN,6.85,6.85,0,0.0356,0.0355,0.6782
20-Apr-23,SUPRAIND,10,10,0,0,0,0
20-Apr-23,SUPRAJIT,350.6,357.3,-0.0189,0.0214,0.0214,0.4088
20-Apr-23,SUPRANEET,10,10,0,0,0,0
20-Apr-23,SUPREMECOM,10,10,0,0,0,0
20-Apr-23,SUPREMEENG,0.95,0.95,0,0.0364,0.0363,0.6935
20-Apr-23,SUPREMEIND,2633.85,2598.7,0.0134,0.019,0.0189,0.3611
20-Apr-23,SUPREMEINF,26.35,26.6,-0.0094,0.038,0.0379,0.7241
20-Apr-23,SUPRIYA,226.2,224.4,0.008,0.025,0.025,0.4776
20-Apr-23,SURANASOL,19.4,19.05,0.0182,0.034,0.034,0.6496
20-Apr-23,SURANAT&P,9.05,9,0.0055,0.0339,0.0339,0.6477
20-Apr-23,SURYALAXMI,51.5,51.45,0.001,0.0312,0.0311,0.5942
20-Apr-23,SURYAROSNI,756.4,768.55,-0.0159,0.0306,0.0305,0.5827
20-Apr-23,SURYODAY,101.25,100.6,0.0064,0.0279,0.0279,0.533
20-Apr-23,SUTLEJTEX,48.8,46.75,0.0429,0.0284,0.0285,0.5445
20-Apr-23,SUULD,14.4,13.75,0.0462,0.0366,0.0366,0.6992
20-Apr-23,SUVEN,59,56.15,0.0495,0.029,0.0291,0.556
20-Apr-23,SUVENPHAR,470.7,472.05,-0.0029,0.0186,0.0186,0.3554
20-Apr-23,SUVIDHAA,4.1,4.1,0,0.0347,0.0346,0.661
20-Apr-23,SUZLON,7.95,8,-0.0063,0.0379,0.0378,0.7222
20-Apr-23,SVPGLOB,9.85,9.4,0.0468,0.0408,0.0408,0.7795
20-Apr-23,SWANENERGY,214.35,212.35,0.0094,0.0343,0.0342,0.6534
20-Apr-23,SWARAJENG,1541.65,1532.2,0.0061,0.0161,0.016,0.3057
20-Apr-23,SWELECTES,339.25,334.9,0.0129,0.0311,0.031,0.5923
20-Apr-23,SWSOLAR,307.1,305.6,0.0049,0.0248,0.0248,0.4738
20-Apr-23,SYMPHONY,995,988.75,0.0063,0.0182,0.0182,0.3477
20-Apr-23,SYNCOMF,6.15,6.15,0,0.0232,0.0231,0.4413
20-Apr-23,SYNGENE,616.5,615.85,0.0011,0.0166,0.0166,0.3171
20-Apr-23,SYRMA,291.25,291.3,-0.0002,0.0159,0.0158,0.3019
20-Apr-23,TAINWALCHM,112.85,111.85,0.0089,0.0384,0.0383,0.7317
20-Apr-23,TAJGVK,219.15,215.15,0.0184,0.0246,0.0246,0.47
20-Apr-23,TAKE,15.65,16.4,-0.0468,0.0296,0.0297,0.5674
20-Apr-23,TALBROAUTO,439.65,443.05,-0.0077,0.0293,0.0292,0.5579
20-Apr-23,TANLA,637.4,659.1,-0.0335,0.0326,0.0326,0.6228
20-Apr-23,TANTIACONS,9.65,9.75,-0.0103,0.0458,0.0457,0.8731
20-Apr-23,TARANGINI,1,1,0,0,0,0
20-Apr-23,TARAPUR,3.75,3.8,-0.0132,0.0446,0.0444,0.8483
20-Apr-23,TARC,48.9,48.35,0.0113,0.0273,0.0272,0.5197
20-Apr-23,TARINIENT,198.6,198.6,0,0,0,0
20-Apr-23,TARMAT,77.25,78.65,-0.018,0.0385,0.0384,0.7336
20-Apr-23,TARSONS,529.5,539,-0.0178,0.0215,0.0215,0.4108
20-Apr-23,TASTYBITE,8579.7,9054.55,-0.0539,0.0225,0.0227,0.4337
20-Apr-23,TATACHEM,942.7,933.4,0.0099,0.0208,0.0207,0.3955
20-Apr-23,TATACOFFEE,205.8,205.4,0.0019,0.0171,0.0171,0.3267
20-Apr-23,TATACOMM,1232.25,1193.25,0.0322,0.0202,0.0203,0.3878
20-Apr-23,TATACONSUM,703.4,700.85,0.0036,0.0147,0.0147,0.2808
20-Apr-23,TATAELXSI,6251.55,6307.35,-0.0089,0.0229,0.0229,0.4375
20-Apr-23,TATAINVEST,2064.8,2070.1,-0.0026,0.0232,0.0232,0.4432
20-Apr-23,TATAMETALI,773.9,779.45,-0.0071,0.0204,0.0204,0.3897
20-Apr-23,TATAMOTORS,476.8,469.35,0.0157,0.0227,0.0227,0.4337
20-Apr-23,TATAMTRDVR,247.7,241.3,0.0262,0.0261,0.0261,0.4986
20-Apr-23,TATAPOWER,196.4,193.45,0.0151,0.0211,0.021,0.4012
20-Apr-23,TATASTEEL,108,108.1,-0.0009,0.0221,0.022,0.4203
20-Apr-23,TATASTLLP,653.05,659.05,-0.0091,0.0225,0.0224,0.428
20-Apr-23,TATVA,1640.9,1640.2,0.0004,0.0176,0.0176,0.3362
20-Apr-23,TBZ,66.15,66.8,-0.0098,0.0239,0.0238,0.4547
20-Apr-23,TCI,603.95,607.7,-0.0062,0.0251,0.0251,0.4795
20-Apr-23,TCIEXP,1499.2,1496.95,0.0015,0.0228,0.0228,0.4356
20-Apr-23,TCNSBRANDS,465.7,462.4,0.0071,0.027,0.0269,0.5139
20-Apr-23,TCPLPACK,1460.15,1499.65,-0.0267,0.0338,0.0337,0.6438
20-Apr-23,TCS,3104.8,3089.55,0.0049,0.0135,0.0135,0.2579
20-Apr-23,TDPOWERSYS,157.45,157.25,0.0013,0.0319,0.0319,0.6094
20-Apr-23,TEAMLEASE,2180.35,2171.6,0.004,0.0213,0.0213,0.4069
20-Apr-23,TECH,27.08,27.19,-0.0041,0.0123,0.0122,0.2331
20-Apr-23,TECHIN,10.65,10.3,0.0334,0.0398,0.0398,0.7604
20-Apr-23,TECHM,1021.75,1013.95,0.0077,0.0187,0.0187,0.3573
20-Apr-23,TECHNOE,351.3,347.65,0.0104,0.0236,0.0236,0.4509
20-Apr-23,TECILCHEM,21.9,1.8,2.4987,0,0.1767,3.3758
20-Apr-23,TEGA,686.9,686.55,0.0005,0.0186,0.0185,0.3534
20-Apr-23,TEJASNET,635.35,623.05,0.0195,0.0306,0.0305,0.5827
